person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27,60000,own,4.0,medical,b,10425,9.45,0,0.17,n,8
27,60000,mortgage,0.0,debtconsolidation,a,7000,7.43,0,0.12,n,9
28,24000,rent,0.0,debtconsolidation,b,5000,11.86,0,0.21,n,5
27,24000,rent,2.0,venture,c,5000,14.72,0,0.21,n,10
31,24000,rent,0.0,education,a,5000,7.51,0,0.21,n,8
29,60096,mortgage,3.0,education,a,3000,7.66,0,0.05,n,10
34,60100,mortgage,6.0,education,a,1500,6.03,0,0.02,n,6
30,24414,rent,0.0,medical,a,5000,6.91,0,0.2,n,5
33,24720,rent,5.0,debtconsolidation,a,5000,7.49,0,0.2,n,5
31,24996,rent,0.0,debtconsolidation,c,5000,12.99,1,0.2,n,8
35,24996,rent,0.0,venture,a,5000,8.49,0,0.2,n,6
31,60380,mortgage,10.0,personal,b,6000,11.48,0,0.1,n,10
30,25000,rent,2.0,homeimprovement,b,5000,9.91,1,0.2,n,7
28,25000,rent,1.0,education,a,5000,7.51,0,0.2,n,7
27,25000,rent,2.0,personal,b,5000,9.62,0,0.2,n,7
28,60589,mortgage,1.0,homeimprovement,b,2650,9.88,0,0.04,n,10
28,54600,mortgage,13.0,education,b,20000,11.89,1,0.37,n,5
30,60600,mortgage,1.0,education,a,3000,7.12,0,0.05,n,6
29,25000,rent,3.0,medical,b,5000,10.95,0,0.2,n,10
32,25200,rent,0.0,personal,a,5000,7.91,0,0.2,n,5
34,25480,rent,6.0,medical,d,5000,12.8,1,0.2,n,5
32,25591,rent,4.0,venture,b,5000,10.65,0,0.2,n,9
28,26000,rent,2.0,debtconsolidation,a,5000,7.9,0,0.19,n,6
28,26000,rent,9.0,medical,b,5000,11.71,0,0.19,n,7
28,60996,mortgage,11.0,personal,e,24250,16.4,0,0.4,n,8
28,54996,mortgage,8.0,education,b,16750,10.38,1,0.3,n,9
33,26100,rent,16.0,personal,b,5000,10.75,0,0.19,n,6
28,26400,rent,7.0,personal,c,5000,13.11,1,0.19,y,6
28,26496,rent,2.0,medical,d,5000,14.83,1,0.19,y,10
28,61000,mortgage,12.0,personal,a,12000,6.03,0,0.2,n,7
30,61000,mortgage,2.0,debtconsolidation,a,4000,7.9,0,0.07,n,7
32,61000,mortgage,3.0,personal,a,2000,7.9,0,0.03,n,7
27,27000,rent,1.0,debtconsolidation,a,5000,7.88,0,0.19,n,8
29,27000,rent,8.0,personal,a,5000,6.76,0,0.19,n,9
34,61000,own,7.0,venture,a,5000,5.42,0,0.08,n,6
32,55000,mortgage,14.0,homeimprovement,b,16000,10.59,1,0.29,n,7
28,61000,mortgage,12.0,personal,b,12000,9.99,0,0.2,n,5
27,61000,mortgage,6.0,debtconsolidation,a,1050,8.49,0,0.02,n,9
27,61000,mortgage,11.0,medical,b,1200,10.37,0,0.02,n,5
30,27396,rent,0.0,medical,c,5000,10.99,0,0.18,n,5
29,27911,rent,1.0,medical,e,5000,17.51,1,0.18,n,7
29,56000,rent,0.0,personal,d,8000,10.99,1,0.14,y,5
32,62000,rent,1.0,homeimprovement,b,8000,9.99,0,0.13,n,5
30,61000,mortgage,4.0,personal,a,4500,6.54,0,0.07,n,6
35,61000,mortgage,0.0,debtconsolidation,a,6000,6.54,0,0.1,n,7
29,61000,mortgage,9.0,personal,a,9000,7.88,0,0.15,n,7
29,55000,mortgage,0.0,venture,c,5000,12.73,1,0.09,y,7
33,62000,rent,4.0,venture,b,8000,11.48,0,0.13,n,7
29,62400,rent,3.0,homeimprovement,a,8000,6.62,0,0.13,n,8
28,63000,rent,10.0,venture,d,8000,16.29,0,0.13,n,7
27,63000,rent,2.0,homeimprovement,a,8000,7.51,0,0.13,n,6
28,61104,mortgage,2.0,homeimprovement,a,4400,8.9,0,0.07,n,8
31,64000,rent,9.0,homeimprovement,c,8000,14.22,0,0.13,y,9
31,61104,mortgage,3.0,homeimprovement,b,15000,9.25,0,0.25,n,10
27,64800,rent,3.0,venture,c,8000,13.49,0,0.12,n,10
30,65000,rent,2.0,medical,a,8000,7.51,0,0.12,n,5
29,61200,mortgage,4.0,homeimprovement,a,17000,6.03,0,0.28,n,10
30,61200,mortgage,4.0,education,a,8000,6.62,0,0.13,n,8
31,65000,rent,2.0,medical,a,8000,6.99,0,0.12,n,9
32,61200,mortgage,4.0,homeimprovement,a,15000,6.99,0,0.25,n,10
27,61200,mortgage,5.0,medical,b,4500,11.86,0,0.07,n,7
27,65000,rent,11.0,education,b,8000,10.37,0,0.12,n,6
27,61200,mortgage,4.0,homeimprovement,b,5700,11.12,0,0.09,n,6
29,61240,mortgage,4.0,venture,d,7000,10.99,0,0.11,y,7
32,59000,rent,1.0,personal,d,8000,14.96,1,0.14,y,10
32,59004,rent,0.0,medical,d,8000,16.49,1,0.14,y,8
31,61400,mortgage,15.0,personal,b,15000,10.25,0,0.24,n,10
27,61400,mortgage,3.0,personal,c,10000,10.99,0,0.16,y,9
28,61425,own,2.0,venture,a,9000,5.99,0,0.15,n,7
35,61440,mortgage,7.0,homeimprovement,a,3500,7.9,0,0.06,n,9
29,55476,mortgage,1.0,medical,d,10000,15.33,1,0.18,y,8
34,61476,mortgage,12.0,homeimprovement,a,9200,7.74,0,0.15,n,7
27,66000,rent,2.0,education,c,8000,14.79,0,0.12,y,7
32,66000,rent,1.0,homeimprovement,a,8000,7.29,0,0.12,n,10
27,67200,rent,0.0,personal,a,8000,6.03,0,0.12,n,5
27,61500,mortgage,3.0,homeimprovement,b,6000,10.99,0,0.1,n,7
27,68120,rent,6.0,education,b,8000,10.0,0,0.12,n,5
27,68500,rent,4.0,homeimprovement,a,8000,6.62,0,0.12,n,10
32,61572,mortgage,0.0,venture,c,15000,13.57,0,0.24,n,7
33,68500,rent,6.0,homeimprovement,b,8000,10.62,0,0.12,n,6
32,63000,rent,9.0,debtconsolidation,b,8000,10.74,1,0.13,n,5
30,61800,mortgage,6.0,debtconsolidation,b,20000,11.36,0,0.32,n,8
28,61838,mortgage,12.0,education,a,10675,7.49,0,0.17,n,7
29,61848,own,13.0,venture,b,5000,10.38,0,0.08,n,10
31,70000,rent,4.0,education,b,8000,10.99,0,0.11,n,6
29,70000,rent,13.0,education,a,8000,7.49,0,0.11,n,5
28,54400,rent,1.0,medical,d,8000,15.65,1,0.13,n,10
27,62000,mortgage,6.0,debtconsolidation,b,15000,10.99,0,0.24,n,8
30,70000,rent,2.0,medical,c,8000,13.11,0,0.11,y,6
29,70000,rent,9.0,personal,b,8000,12.53,0,0.11,n,5
27,70000,rent,11.0,homeimprovement,d,8000,12.92,0,0.11,y,6
29,70004,rent,0.0,medical,a,8000,9.63,0,0.11,n,9
35,71000,rent,3.0,education,b,8000,11.49,0,0.11,n,6
35,62000,mortgage,0.0,education,a,9475,6.03,0,0.15,n,5
30,71000,rent,8.0,medical,b,8000,11.12,0,0.11,n,8
31,72000,rent,0.0,homeimprovement,a,8000,7.9,0,0.11,n,7
30,62000,mortgage,1.0,venture,a,15000,6.03,0,0.24,n,10
29,62000,mortgage,9.0,homeimprovement,a,9000,6.62,0,0.15,n,7
29,62000,own,4.0,education,a,15000,6.03,0,0.24,n,7
29,62000,mortgage,6.0,venture,a,12000,7.51,0,0.19,n,5
31,62000,mortgage,9.0,medical,c,2500,14.65,0,0.04,y,6
34,62000,mortgage,18.0,homeimprovement,b,28000,11.71,0,0.45,n,10
29,62000,mortgage,5.0,debtconsolidation,a,10000,5.99,0,0.16,n,8
29,72000,rent,0.0,medical,c,8000,13.57,0,0.11,y,9
27,62000,mortgage,2.0,homeimprovement,a,5000,5.42,0,0.08,n,5
31,72100,rent,1.0,homeimprovement,c,8000,14.65,0,0.11,y,10
29,73000,rent,2.0,homeimprovement,a,8000,7.4,0,0.11,n,7
30,73008,rent,5.0,venture,b,8000,9.99,0,0.11,n,7
28,75000,rent,6.0,education,a,8000,7.9,0,0.11,n,6
27,62000,mortgage,11.0,education,e,4150,18.39,0,0.07,n,5
27,75000,rent,2.0,education,c,8000,13.49,0,0.11,y,5
29,62000,mortgage,14.0,education,e,9600,18.39,0,0.15,n,10
29,56000,mortgage,4.0,medical,b,8000,11.49,1,0.14,n,5
31,62000,mortgage,7.0,personal,b,7500,10.99,0,0.12,n,5
30,62000,mortgage,7.0,personal,b,9600,11.99,0,0.15,n,8
29,76000,rent,2.0,homeimprovement,b,8000,11.36,0,0.11,n,5
27,76860,rent,4.0,debtconsolidation,a,8000,5.79,0,0.1,n,6
31,78000,rent,2.0,venture,a,8000,7.9,0,0.1,n,7
28,61200,rent,12.0,medical,b,8000,10.38,1,0.11,n,8
27,78500,rent,6.0,venture,a,8000,8.59,0,0.1,n,5
31,62000,mortgage,4.0,venture,a,6550,5.79,0,0.11,n,5
31,80000,rent,1.0,education,c,8000,12.61,0,0.1,y,7
27,56000,mortgage,2.0,homeimprovement,a,10000,6.91,1,0.18,n,8
27,80500,rent,2.0,personal,a,8000,8.49,0,0.1,n,9
29,62000,mortgage,10.0,education,a,3600,7.14,0,0.06,n,9
28,82000,rent,12.0,personal,a,8000,7.49,0,0.1,n,10
33,62000,mortgage,3.0,education,a,10000,7.88,0,0.16,n,6
30,62000,mortgage,4.0,personal,b,8000,10.99,0,0.13,n,10
29,82710,rent,2.0,personal,c,8000,13.49,0,0.1,y,9
29,62000,mortgage,4.0,personal,d,3000,14.84,0,0.05,n,7
31,62000,mortgage,4.0,homeimprovement,b,17000,10.99,0,0.27,n,10
29,83500,rent,1.0,medical,b,8000,11.49,0,0.1,n,8
32,62000,mortgage,6.0,personal,b,6000,11.36,0,0.1,n,6
33,62000,mortgage,3.0,education,a,3700,6.39,0,0.06,n,7
28,85000,rent,8.0,debtconsolidation,b,8000,11.71,0,0.09,n,5
30,62000,mortgage,9.0,education,c,5000,13.11,0,0.08,y,8
32,62000,mortgage,3.0,education,b,20000,11.36,0,0.32,n,9
29,85000,rent,12.0,personal,b,8000,10.62,0,0.09,n,8
29,62000,mortgage,4.0,homeimprovement,c,20000,10.99,0,0.32,y,10
28,62000,mortgage,8.0,personal,b,5000,10.25,0,0.08,n,6
27,62000,mortgage,6.0,venture,a,3600,7.14,0,0.06,n,9
28,86000,rent,13.0,medical,a,8000,5.99,0,0.09,n,10
34,86400,rent,0.0,medical,c,8000,13.49,0,0.09,y,9
32,62000,own,1.0,education,b,15000,12.18,0,0.24,n,6
27,90000,rent,0.0,medical,b,8000,10.99,0,0.09,n,10
33,62000,own,2.0,homeimprovement,c,9800,13.79,0,0.16,y,10
32,90000,rent,0.0,personal,a,8000,7.88,0,0.09,n,5
29,62000,mortgage,0.0,personal,c,10000,12.41,0,0.16,y,9
27,93000,rent,1.0,medical,a,8000,10.99,0,0.09,n,7
34,93100,rent,2.0,homeimprovement,c,8000,10.99,0,0.09,n,9
28,56000,mortgage,5.0,homeimprovement,c,5050,12.29,1,0.09,y,5
27,56000,mortgage,0.0,education,d,25000,13.55,1,0.45,n,8
28,95000,rent,5.0,education,b,8000,12.42,0,0.08,n,6
31,95000,rent,5.0,personal,b,8000,10.99,0,0.08,n,10
27,62000,mortgage,1.0,homeimprovement,b,3275,9.33,0,0.05,n,8
29,62004,mortgage,0.0,medical,b,12000,11.11,0,0.19,n,7
29,99000,rent,3.0,homeimprovement,c,8000,12.99,0,0.08,y,8
33,104000,rent,9.0,debtconsolidation,b,8000,11.58,0,0.08,n,8
31,62100,mortgage,4.0,education,c,4800,10.99,0,0.08,y,10
34,105000,rent,0.0,personal,a,8000,8.38,0,0.08,n,8
29,105500,rent,4.0,personal,a,8000,7.49,0,0.08,n,7
28,103000,rent,0.0,education,d,8000,14.61,1,0.08,n,10
32,62217,mortgage,2.0,medical,c,6000,14.27,0,0.1,y,6
30,62256,mortgage,1.0,homeimprovement,d,9000,15.05,0,0.14,y,10
30,108000,rent,1.0,personal,d,8000,14.96,1,0.07,y,7
28,62352,mortgage,3.0,debtconsolidation,a,3800,6.62,0,0.06,n,7
35,125000,rent,11.0,education,d,8000,10.99,0,0.06,y,7
30,62400,mortgage,2.0,homeimprovement,a,6000,6.03,0,0.1,n,10
33,56400,mortgage,3.0,education,b,8500,12.42,1,0.15,n,6
34,130000,rent,2.0,venture,b,8000,10.99,0,0.06,n,10
27,62400,mortgage,11.0,venture,a,1000,5.42,0,0.02,n,7
30,132640,rent,6.0,venture,c,8000,13.57,0,0.06,n,5
27,62400,mortgage,12.0,debtconsolidation,a,12000,5.42,0,0.19,n,8
28,62400,mortgage,4.0,medical,a,5400,7.29,0,0.09,n,7
28,150000,rent,1.0,education,b,8000,11.71,0,0.05,n,10
31,62400,mortgage,8.0,education,d,8500,14.09,0,0.14,n,5
31,56400,mortgage,4.0,medical,c,4000,13.35,1,0.07,n,5
27,150000,rent,2.0,education,b,8000,10.99,0,0.05,n,7
33,155000,rent,3.0,medical,a,8000,7.9,0,0.05,n,6
28,160000,rent,7.0,personal,b,8000,12.69,0,0.05,n,7
27,160000,rent,4.0,education,b,8000,12.42,0,0.05,n,9
29,215000,rent,2.0,medical,b,8000,10.71,0,0.04,n,7
31,552000,rent,0.0,personal,a,8000,7.29,0,0.01,n,10
32,62400,mortgage,7.0,debtconsolidation,b,20000,12.53,0,0.32,n,6
30,648000,rent,4.0,debtconsolidation,c,8000,12.73,0,0.01,y,10
27,67000,rent,1.0,debtconsolidation,c,8050,14.72,0,0.12,n,9
33,55200,rent,3.0,venture,c,8100,10.99,0,0.15,y,10
30,62496,mortgage,14.0,personal,b,3200,10.99,0,0.05,n,8
32,35004,rent,3.0,medical,d,8150,16.49,0,0.23,y,5
35,62500,own,2.0,medical,a,1600,5.42,0,0.03,n,5
27,62500,mortgage,2.0,debtconsolidation,a,12000,7.66,0,0.19,n,8
30,62500,mortgage,8.0,medical,a,15000,6.91,0,0.24,n,10
33,42996,rent,2.0,debtconsolidation,a,8200,7.88,0,0.19,n,9
29,62500,mortgage,13.0,debtconsolidation,b,5000,11.36,0,0.08,n,7
29,77000,rent,0.0,education,a,8225,10.99,0,0.11,n,10
31,62500,own,0.0,venture,c,3000,13.92,0,0.05,y,5
28,32500,rent,0.0,medical,a,8250,7.51,0,0.25,n,10
35,48000,rent,7.0,medical,a,8250,7.51,0,0.17,n,6
27,62570,mortgage,11.0,education,d,25000,14.84,0,0.4,n,5
28,56664,mortgage,12.0,personal,d,16300,14.91,1,0.29,y,10
28,62851,mortgage,8.0,debtconsolidation,b,12000,10.99,0,0.19,n,6
33,62910,own,3.0,personal,d,7075,17.58,0,0.11,n,8
32,19000,rent,1.0,personal,a,8325,6.62,1,0.44,n,9
31,26900,rent,1.0,venture,a,8325,7.51,1,0.31,n,7
28,81120,rent,0.0,personal,a,8350,7.49,0,0.1,n,8
27,63000,mortgage,12.0,debtconsolidation,c,15500,14.65,0,0.25,n,5
33,63000,mortgage,7.0,debtconsolidation,a,18250,8.9,0,0.29,n,9
28,30000,rent,0.0,personal,b,8400,11.89,0,0.28,n,10
31,63000,own,4.0,medical,a,5000,6.03,0,0.08,n,5
30,32000,rent,3.0,homeimprovement,c,8400,13.98,1,0.26,n,9
30,63000,mortgage,14.0,debtconsolidation,a,3500,7.49,0,0.06,n,7
27,63000,mortgage,11.0,education,a,1700,8.49,0,0.03,n,5
34,32758,rent,0.0,debtconsolidation,d,8400,14.96,1,0.26,n,5
27,63000,mortgage,11.0,debtconsolidation,a,4400,5.99,0,0.07,n,8
28,63000,mortgage,7.0,education,c,8575,13.49,0,0.14,n,8
35,33144,rent,3.0,venture,d,8400,14.91,0,0.25,n,8
34,63000,mortgage,9.0,debtconsolidation,b,18000,11.49,0,0.29,n,9
34,57000,mortgage,6.0,homeimprovement,a,2600,5.99,1,0.05,n,7
31,33276,rent,2.0,medical,f,8400,18.43,1,0.25,y,5
29,63000,mortgage,5.0,medical,b,7400,10.99,0,0.12,n,10
28,63000,mortgage,7.0,homeimprovement,c,6400,14.79,0,0.1,n,9
27,63000,mortgage,11.0,debtconsolidation,a,4000,6.99,0,0.06,n,7
27,63000,mortgage,12.0,personal,a,18000,7.49,0,0.29,n,9
27,37000,rent,7.0,medical,b,8400,9.91,0,0.23,n,7
34,33500,rent,4.0,medical,b,8400,10.99,1,0.25,n,9
33,41000,rent,2.0,medical,b,8400,11.71,0,0.2,n,6
32,63000,mortgage,6.0,personal,a,8000,6.17,0,0.13,n,8
28,63000,mortgage,1.0,homeimprovement,b,11500,9.99,0,0.18,n,8
27,63000,mortgage,9.0,debtconsolidation,b,4500,8.88,0,0.07,n,7
32,42000,rent,0.0,debtconsolidation,a,8400,7.88,0,0.2,n,9
28,63000,mortgage,3.0,venture,c,13500,13.23,0,0.21,n,5
29,63000,own,13.0,homeimprovement,a,15000,10.99,0,0.24,n,7
29,63000,own,0.0,medical,b,9000,10.99,0,0.14,n,9
35,49872,rent,2.0,venture,a,8400,7.29,0,0.17,n,9
30,57000,mortgage,3.0,medical,e,9000,17.93,1,0.16,y,6
30,63000,mortgage,2.0,education,b,8000,10.25,0,0.13,n,6
34,63000,mortgage,3.0,debtconsolidation,b,15000,10.99,0,0.24,n,9
33,63000,own,2.0,education,a,12800,7.88,0,0.2,n,10
32,50400,rent,11.0,education,b,8400,12.42,0,0.17,n,7
27,51000,rent,1.0,homeimprovement,b,8400,10.71,0,0.16,n,5
28,63000,mortgage,1.0,homeimprovement,c,8000,12.73,0,0.13,n,9
29,63000,mortgage,5.0,homeimprovement,b,5000,11.14,0,0.08,n,9
31,63000,mortgage,3.0,venture,c,7000,13.92,0,0.11,n,7
29,52000,rent,3.0,venture,a,8400,5.79,0,0.16,n,6
29,63000,mortgage,6.0,homeimprovement,b,25000,11.48,0,0.4,n,8
32,63000,mortgage,12.0,education,c,7000,13.57,0,0.11,y,7
27,52800,rent,2.0,venture,b,8400,11.86,0,0.16,n,10
27,63000,other,2.0,debtconsolidation,a,4500,9.63,0,0.07,n,8
27,49600,rent,2.0,education,d,8400,10.99,1,0.17,n,5
27,63000,mortgage,11.0,personal,a,2500,7.68,0,0.04,n,7
30,57996,rent,2.0,debtconsolidation,c,8400,12.98,0,0.14,y,8
33,57000,mortgage,3.0,education,e,10000,15.68,1,0.18,y,8
30,52576,rent,3.0,homeimprovement,a,8400,7.49,1,0.16,n,6
28,63000,mortgage,0.0,education,d,5000,13.67,0,0.08,y,7
27,63000,own,2.0,medical,a,9500,8.07,0,0.15,n,6
27,65000,rent,4.0,education,a,8400,6.99,0,0.13,n,5
32,65280,rent,0.0,personal,c,8400,13.61,0,0.13,n,9
31,63324,mortgage,8.0,debtconsolidation,b,24000,11.83,0,0.38,n,6
27,63344,mortgage,3.0,homeimprovement,b,8000,11.36,0,0.13,n,10
27,71000,rent,11.0,education,c,8400,12.61,0,0.12,y,10
28,66000,rent,12.0,debtconsolidation,a,8400,7.51,1,0.13,n,8
29,63440,own,7.0,education,a,20000,8.9,0,0.32,n,10
34,63500,mortgage,18.0,homeimprovement,a,5125,8.49,0,0.08,n,5
28,75000,rent,4.0,debtconsolidation,b,8400,11.14,1,0.11,n,5
30,63500,mortgage,9.0,venture,d,12000,15.33,0,0.19,y,9
34,102000,rent,4.0,education,e,8400,17.19,0,0.08,y,10
27,57504,mortgage,11.0,medical,b,17000,12.18,1,0.3,n,8
28,63550,mortgage,12.0,homeimprovement,a,12500,10.99,0,0.2,n,10
28,63600,mortgage,12.0,debtconsolidation,a,3000,10.99,0,0.05,n,7
35,57600,mortgage,19.0,personal,a,2000,6.76,1,0.03,n,9
31,19200,rent,5.0,homeimprovement,b,8500,10.99,1,0.44,n,6
33,63600,mortgage,4.0,debtconsolidation,c,8500,13.23,0,0.13,n,8
28,20000,rent,2.0,medical,b,8500,8.88,1,0.42,n,10
29,63755,mortgage,14.0,medical,c,3000,10.99,0,0.05,y,10
30,98000,rent,14.0,personal,c,8525,10.78,1,0.09,n,9
30,63830,mortgage,2.0,homeimprovement,e,15000,17.99,0,0.23,n,5
27,63844,mortgage,11.0,debtconsolidation,a,20000,6.54,0,0.31,n,10
29,27840,rent,0.0,personal,e,8575,19.42,1,0.31,n,8
33,63996,mortgage,15.0,debtconsolidation,a,3200,5.42,0,0.05,n,6
29,63996,own,8.0,personal,c,12000,12.61,0,0.19,n,5
27,35000,rent,11.0,venture,c,8575,15.27,0,0.24,n,6
34,63996,mortgage,2.0,education,a,6400,8.0,0,0.1,n,9
27,30000,rent,2.0,education,a,8600,7.51,0,0.29,n,8
27,32000,rent,2.0,medical,d,8600,16.02,1,0.27,y,6
35,35000,rent,10.0,personal,d,8600,15.99,0,0.25,n,5
30,64000,mortgage,3.0,homeimprovement,a,10200,6.62,0,0.16,n,8
30,43200,rent,6.0,venture,b,8600,11.36,0,0.2,n,5
27,30000,rent,4.0,personal,a,8650,8.94,0,0.29,n,6
31,60682,rent,3.0,personal,a,8650,8.49,0,0.14,n,8
28,64000,mortgage,7.0,education,b,7000,11.71,0,0.11,n,9
28,64000,mortgage,5.0,venture,a,12000,6.03,0,0.19,n,8
28,28320,rent,4.0,venture,d,8700,14.61,1,0.31,n,10
30,32004,rent,2.0,personal,d,8700,15.58,1,0.27,n,10
32,40320,rent,4.0,medical,c,8700,12.61,0,0.22,y,5
29,45000,rent,4.0,education,a,8700,7.88,0,0.19,n,9
31,58000,mortgage,15.0,debtconsolidation,e,16000,10.99,1,0.28,n,8
27,64000,mortgage,11.0,medical,b,3500,11.99,0,0.05,n,8
33,64000,mortgage,3.0,venture,a,8800,7.49,0,0.14,n,5
28,64000,mortgage,4.0,personal,a,8825,5.99,0,0.14,n,5
27,68000,rent,4.0,homeimprovement,a,8700,7.88,0,0.13,n,5
34,64000,mortgage,2.0,education,a,9000,6.92,0,0.14,n,6
31,59000,rent,2.0,homeimprovement,c,8750,12.68,0,0.15,n,9
35,64000,mortgage,11.0,debtconsolidation,a,14500,7.66,0,0.23,n,6
34,64000,mortgage,1.0,medical,a,7200,7.29,0,0.11,n,7
27,65000,rent,5.0,medical,b,8750,9.63,0,0.13,n,5
28,64000,mortgage,3.0,venture,a,7200,7.29,0,0.11,n,8
27,64000,own,11.0,venture,a,5000,5.79,0,0.08,n,5
34,42240,rent,3.0,personal,c,8775,13.06,0,0.21,y,6
27,64000,mortgage,0.0,medical,a,8000,5.79,0,0.13,n,5
34,64000,mortgage,2.0,homeimprovement,a,8000,6.91,0,0.13,n,6
32,145000,rent,2.0,personal,b,8800,10.59,0,0.06,n,7
28,64000,mortgage,3.0,venture,c,5000,13.23,0,0.08,y,7
32,64000,mortgage,2.0,education,a,8000,6.76,0,0.13,n,7
32,24000,rent,0.0,venture,d,9000,15.62,1,0.38,n,7
33,58000,mortgage,7.0,debtconsolidation,b,15000,10.62,1,0.26,n,5
34,24000,rent,0.0,education,b,9000,11.14,1,0.38,n,8
32,64000,mortgage,3.0,homeimprovement,a,13000,7.88,0,0.2,n,7
31,64000,mortgage,15.0,education,b,24000,10.25,0,0.38,n,5
31,64000,mortgage,15.0,debtconsolidation,c,20000,10.99,0,0.31,y,5
35,58000,mortgage,4.0,medical,d,15000,13.99,1,0.26,y,9
28,64049,mortgage,7.0,education,b,20000,12.69,0,0.31,n,7
33,28200,rent,2.0,education,c,9000,10.99,1,0.32,n,8
33,64197,mortgage,7.0,medical,c,7600,12.99,0,0.12,n,7
30,64300,mortgage,4.0,homeimprovement,d,14000,15.33,0,0.22,y,10
29,64320,mortgage,13.0,medical,a,8000,6.03,0,0.12,n,9
35,30000,rent,0.0,medical,c,9000,13.92,0,0.3,y,7
29,32000,rent,5.0,personal,d,9000,16.77,0,0.28,n,5
27,32000,rent,4.0,medical,b,9000,11.48,1,0.28,n,8
31,64500,mortgage,5.0,education,a,7000,7.88,0,0.11,n,5
27,64500,mortgage,6.0,venture,b,24000,11.83,0,0.37,n,5
30,32400,rent,0.0,personal,c,9000,11.22,0,0.28,n,10
35,64500,mortgage,7.0,medical,c,4500,12.53,0,0.07,n,9
29,64548,mortgage,3.0,medical,b,15000,10.99,0,0.23,n,7
33,34000,rent,3.0,venture,c,9000,14.17,1,0.26,y,10
31,34000,rent,1.0,personal,b,9000,11.48,0,0.26,n,5
30,34000,rent,3.0,personal,a,9000,10.99,0,0.26,n,8
28,64700,mortgage,4.0,education,b,12000,10.99,0,0.19,n,7
29,29000,rent,1.0,homeimprovement,a,9000,6.54,1,0.31,n,9
32,35000,rent,0.0,medical,a,9000,8.59,0,0.26,n,6
29,58800,mortgage,7.0,debtconsolidation,b,5000,11.71,1,0.09,n,6
30,64800,mortgage,7.0,education,b,5600,10.99,0,0.09,n,8
31,29000,rent,5.0,medical,d,9000,15.37,1,0.31,n,9
27,64800,mortgage,12.0,venture,a,6500,10.99,0,0.1,n,6
35,58800,mortgage,5.0,medical,d,12000,15.7,1,0.2,n,9
34,58800,mortgage,3.0,homeimprovement,e,17000,17.74,1,0.29,n,10
29,30000,rent,7.0,homeimprovement,a,9000,6.91,1,0.3,n,8
29,64992,mortgage,4.0,education,b,2500,9.62,0,0.04,n,6
31,65000,mortgage,3.0,debtconsolidation,a,23200,7.9,0,0.36,n,10
28,65000,mortgage,5.0,medical,c,4500,15.96,0,0.07,y,9
27,65000,mortgage,11.0,personal,a,3000,7.51,0,0.05,n,8
27,36400,rent,5.0,medical,a,9000,7.49,0,0.25,n,8
27,59000,mortgage,11.0,personal,a,3000,7.9,1,0.05,n,9
27,37000,rent,4.0,medical,b,9000,11.11,0,0.24,n,5
29,65000,mortgage,2.0,venture,a,10000,10.99,0,0.15,n,5
32,37000,rent,16.0,medical,a,9000,6.92,0,0.24,n,8
27,37000,rent,6.0,medical,a,9000,8.94,0,0.24,n,7
31,37200,rent,4.0,debtconsolidation,a,9000,7.51,0,0.24,n,6
27,65000,mortgage,5.0,venture,b,13225,12.69,0,0.2,n,6
35,38000,rent,1.0,debtconsolidation,c,9000,14.65,0,0.24,y,8
30,65000,mortgage,3.0,venture,d,20000,16.77,0,0.31,y,6
31,65000,mortgage,15.0,homeimprovement,a,5000,6.03,0,0.08,n,9
28,38000,rent,8.0,debtconsolidation,b,9000,9.96,0,0.24,n,9
31,65000,mortgage,4.0,debtconsolidation,b,20000,11.71,0,0.31,n,9
28,32200,rent,2.0,education,d,9000,13.99,1,0.28,y,7
28,32400,rent,1.0,personal,d,9000,15.62,1,0.28,y,10
31,39000,rent,5.0,medical,b,9000,10.71,0,0.23,n,6
27,39000,rent,1.0,medical,b,9000,10.08,0,0.23,n,8
29,40000,rent,2.0,venture,c,9000,14.27,0,0.23,y,5
27,65000,mortgage,5.0,venture,b,10000,12.42,0,0.15,n,6
30,40000,rent,9.0,education,d,9000,16.77,0,0.23,y,5
29,65000,mortgage,7.0,personal,b,7000,10.99,0,0.11,n,10
28,40000,rent,2.0,medical,b,9000,12.53,0,0.23,n,5
32,40020,rent,2.0,debtconsolidation,c,9000,14.35,0,0.22,n,6
31,40800,rent,6.0,personal,a,9000,10.99,0,0.22,n,6
31,65000,mortgage,15.0,personal,d,3000,16.77,0,0.05,y,7
28,41000,rent,1.0,medical,b,9000,9.88,0,0.22,n,8
29,65000,mortgage,2.0,medical,a,4800,10.99,0,0.07,n,5
30,65000,mortgage,6.0,personal,a,17500,10.99,0,0.27,n,8
27,65000,mortgage,8.0,medical,b,3000,12.42,0,0.05,n,10
35,36000,rent,4.0,medical,e,9000,18.39,1,0.25,y,6
29,42000,rent,13.0,personal,c,9000,13.06,0,0.21,n,5
31,65000,mortgage,15.0,venture,b,30000,12.69,0,0.46,n,9
29,59000,mortgage,5.0,venture,d,8000,16.77,1,0.14,y,8
33,42000,rent,3.0,medical,b,9000,10.99,0,0.21,n,8
33,42597,rent,5.0,venture,b,9000,10.37,0,0.21,n,5
